,embedding,label
47,"[0.052240729300000004, -0.3777120411, 0.3151113391, -0.0814426094, 0.2067398131, 0.10349312420000001, 0.30967536570000004, 0.23439261320000002, 0.13644471760000002, -0.0879666731, -0.4380947351, -0.3270804882, 0.38267630340000003, -0.2263130248, 0.1252641529, 0.5399340391, 0.0965698957, 0.1708966643, 0.5122574568, -0.3060324192, -0.016103409200000002, -0.27702814340000004, -0.2075356543, -0.0848179013, -0.054191675, -0.053361672900000004, -0.019430914900000002, 0.07806272800000001, -0.1218562722, -0.10896050930000001, 0.2472733557, 0.4473623037, 0.07081088420000001, 0.17567864060000002, -0.2005883753, 0.4562769532, -0.2372325361, 0.088195838, 0.2222890258, 0.1714957952, 0.16262978320000002, -0.1755843461, 0.35563051700000003, -0.1528577209, -0.2139839828, 0.1648405939, -0.31709119680000003, -0.34372207520000003, -0.0374061167, 0.1230024472, -0.5005759001, -0.0075121233, 0.1966648996, -0.16745109860000001, 0.1897373199, 0.0412428603, -0.2407823801, -0.0952561572, -0.08096022900000001, 0.0408027321, -0.10878963770000001, 0.1339302063, -0.1937031448, 0.2556642294, 0.6292949915, 0.0221173279, -0.029098380400000002, 0.066105105, 0.1963717788, -0.0516277365, -0.0264046416, 0.011017520900000001, 0.0975110233, -0.43133598570000004, 0.1664108336, -0.0409301594, 0.1212904006, -0.0375319049, 0.0214581788, -0.048273034400000005, -0.37551561, -0.2869490683, 0.027429563900000002, 0.2277902961, 0.0352483913, -0.2515641749, -0.08014640960000001, -0.0285639409, -0.3021373153, -0.1597210318, -0.1050574407, -0.1107645109, -0.19335171580000002, 0.1611992419, 0.15910422800000001, 0.1064917892, 0.1107626408, -0.1195159182, 0.42294096950000004, -0.0165518932, -0.0417310856, 0.16483597460000002, -0.019853314400000002, 0.46416398880000004, 0.39391011000000004, 0.19568499920000001, 0.0732533932, 0.3204359114, 0.2875208259, -0.0340331495, 0.040026512, 0.3973257542, 0.17499992250000002, -0.0010835975000000001, 0.0052623758, 0.0338289626, -0.3151938617, -0.0854689628, 0.2446006238, 0.2619608939, -0.069775112, 0.15600602330000002, 0.1292055249, -0.10867742450000001, -0.0496049598, -0.47181999680000003, 0.029266024, -0.0825039372]",1
48,"[0.0116951354, -0.0834224224, 0.2353072017, 0.2863271832, -0.16010595860000001, -0.023875251400000002, 0.3284159601, -0.3622831702, -0.1024887711, 0.3466196656, 0.0641402751, -0.2598768771, 0.11712364850000001, -0.3525510132, 0.15349406000000002, 0.2467494607, -0.070952259, -0.1349345297, 0.1040506214, -0.059404656300000004, 0.0745377988, -0.2114379257, -0.1685709357, 0.0220025722, 0.035283491, -0.1605203301, 0.1080711037, -0.0845379233, 0.0222748481, -0.051742661700000005, -0.0207022317, 0.2516661584, 0.0862792358, 0.0890285671, 0.014183037, -0.0761622488, -0.2089091092, -0.1035350189, 0.1565447003, 0.1113056391, 0.053202144800000004, -0.037126421900000005, 0.43407407400000003, -0.10644724970000001, -0.057529389900000005, -0.1808479279, -0.0612063594, -0.39193695780000004, -0.0874070227, 0.046247266200000005, -0.0084205531, 0.17207458620000002, 0.279096514, -0.23295421900000002, 0.3215402663, -0.14232318100000002, 0.0868993327, -0.1610745788, -0.08829702440000001, -0.2647209466, -0.4021797478, -0.17941328880000001, -0.1994969249, 0.1194934621, 0.45511797070000004, -0.1059148386, -0.1193602383, -0.028631910700000002, 0.1295341402, -0.2706328034, -0.1206937954, 0.0450864173, 0.2153070122, 0.1346714795, 0.056189157100000005, -0.222924009, 0.0698372573, 0.1882862449, 0.0833743513, 0.1540369987, -0.017340878, 0.0388834551, -0.2508817315, 0.1903367788, -0.053656321, 0.0043141618, 0.1728320271, 0.0254498664, -0.2517480254, -0.1031286716, 0.13511607050000002, -0.1609485, -0.0491865128, 0.1336947829, 0.2889349163, 0.1392004341, 0.1401327848, 0.0411281884, 0.32445755600000004, -0.0361005664, -0.1469985694, 0.0667465106, 0.0733271837, 0.4446611106, 0.0935907513, -0.2204106301, -0.041562851500000005, 0.25237488750000003, 0.2252235413, -0.2955425084, -0.08803252880000001, 0.49187934400000005, 0.3894984126, 0.1961330175, 0.2585139573, -0.0496362448, -0.025241548200000002, -0.0431912914, -0.1001550928, 0.0685549527, -0.0640455931, 0.1011223421, 0.1652493179, -0.36332702640000003, 0.1808785051, -0.06908782570000001, 0.3786291182, -0.1703589261]",0
49,"[0.1513586044, 0.1497357637, 0.6726492643, 0.1163471192, -0.1305440515, 0.030629318200000002, 0.6882215738, -0.2854312956, -0.07510240380000001, 0.7027732134, -0.1265792549, -0.5167080164, 0.1198070794, -0.5464339852, 0.4155760705, 0.5525346994, 0.1945079416, -0.0630016476, 0.4274758697, -0.0169159397, 0.5128683448, -0.44515246150000004, -0.132686466, -0.0919491425, -0.0974510834, -0.0208325312, -0.0656192377, -0.1319583058, 0.27724897860000003, -0.0566924997, -0.11577133090000001, 0.5489317179000001, 0.1701863706, 0.21328872440000002, 0.0500034913, 0.0280094333, -0.4166759551, -0.263673842, 0.1129649729, -0.11794032900000001, 0.13304306570000002, -0.23836143310000002, 0.8168412447000001, 0.0053054951, 0.0020591766, -0.23758730290000002, -0.0915134251, -0.4876886606, 0.0701307207, -0.0471389256, -0.0271856561, 0.0336028114, -0.08490377660000001, -0.1946995854, 0.8315107822000001, -0.0292462185, -0.180780679, -0.2752156556, -0.0053239926, -0.282446146, -0.46983820200000004, -0.14264920350000002, -0.186453253, -0.0237420294, 0.7316184044, -0.1945765764, 0.19691210990000002, -0.1365376264, 0.2990067899, -0.2769869864, -0.1637891233, -0.1204251647, 0.0309385918, 0.0255757608, 0.1068515629, -0.005406181800000001, 0.38285169010000003, -0.010283295100000001, -0.2521793544, 0.19139020140000002, -0.1696094424, -0.310195893, -0.3227935135, 0.0572746843, -0.0636772215, 0.1383529603, 0.4406158626, -0.11531019960000001, -0.3087284267, 0.0117239617, 0.3524714708, -0.256706357, -0.0476531424, -0.0232947152, 0.307931006, 0.15901979800000002, -0.0329200849, -0.0366676599, 0.5341028571, 0.0704983398, -0.2165906876, 0.0057436209, 0.0205139574, 0.10703749950000001, 0.4740696251, -0.014501503700000001, 0.27282032370000003, -0.0741200224, 0.4214146137, -0.3512991667, 0.0021745125, 0.6368235946, 0.4167404771, 0.7259732485, 0.3360818028, -0.016635824, 0.06741444020000001, -0.046459697200000004, 0.0062572621, 0.0791949257, -0.056018196000000006, 0.1152599975, 0.0780575648, -0.4044012427, 0.1608279347, -0.1690623611, 0.650447011, -0.060958836200000005]",0
50,"[-0.1160783321, -0.173772946, 0.5486847162, 0.16779306530000002, -0.1335285008, -0.0135335205, 0.3542467058, -0.1990758628, -0.1668753326, 0.0888888538, -0.1707718521, -0.2011032999, -0.0144188488, -0.2590712309, 0.19922107460000002, 0.4371394515, 0.1722030938, 0.2048377395, 0.18528972570000002, -0.21326896550000002, 0.1964147091, -0.0341327079, -0.1975239813, -0.014252106700000001, 0.12206832320000001, -0.47565346960000005, 0.2455741763, -0.1254870445, 0.259193927, -0.27347117660000003, 0.17200984060000002, 0.2344106436, 0.2298418283, 0.0264753327, -0.2425677478, 0.35266160960000004, -0.2472240627, 0.08226196470000001, -0.11332119260000001, -0.036278426600000004, 0.1275246888, -0.0548665896, 0.3204051852, -0.1273726225, 0.0456900001, -0.1694565117, -0.081832625, -0.6147469282, 0.1640105247, 0.0234218724, -0.22381123900000002, 0.0722197592, 0.1525499821, -0.13537213210000001, 0.5080495477, -0.1081356779, -0.13414630290000001, -0.0992866382, 0.153237015, -0.1623655558, -0.44686639310000004, 0.0639545172, -0.0531653874, -0.030043434400000003, 0.30233967300000003, -0.0257408377, 0.2442189455, -0.0752509534, 0.38456153870000004, 0.0112795597, 0.0575110912, -0.0728236958, 0.0230786353, -0.024957310400000002, 0.1580714583, -0.030137313500000002, 0.3283941448, -0.14486196640000001, -0.2811464667, -0.1360770911, -0.0265720561, -0.2192761004, -0.245287627, 0.2312480509, 0.0527209826, 0.0368587151, 0.0979380459, -0.1496949792, -0.0375117883, -0.2923950255, 0.0328780711, -0.2499798238, -0.06480504570000001, 0.0354654752, 0.264131397, -0.0431286544, 0.029728872700000002, -0.1547663957, 0.36460459230000003, 0.1389413774, 0.0015656217000000001, 0.1712023765, 0.1512404084, 0.3070875406, 0.21227601170000002, 0.22628910840000002, -0.0236511473, 0.2662087381, 0.4135906696, -0.1108497828, -0.022947374700000002, 0.4637823105, 0.1789476275, 0.24713848530000002, 0.0777282342, 0.1370448917, -0.18050625920000002, 0.0654214546, 0.1073847413, 0.1244837195, -0.20229701700000002, 0.20870694520000002, 0.0229957364, -0.2902035415, -0.037690293, -0.19398239250000002, 0.20936366920000002, -0.0421045423]",1
51,"[0.1763763577, 0.0432859212, 0.7881780863000001, -0.1181637123, -0.1144646332, -0.1022210717, 0.406560421, -0.2103025615, 0.0008931831, 0.5061050057, -0.0502897725, -0.3999938965, 0.1084733754, -0.4692652822, 0.3060957789, 0.49074912070000004, -0.0067096204000000005, -0.09522578870000001, 0.37359625100000005, -0.20703084770000002, 0.1236008033, -0.2497708499, -0.2167060077, -0.0960659385, 0.1432397068, -0.2819204926, 0.1821823716, -0.0448262766, 0.21882568300000002, -0.1728568077, 0.0745002702, 0.43496248130000004, 0.3556168675, -0.0836238861, -0.0043788031, 0.0039486107, -0.355327487, -0.20605652030000002, 0.07237781580000001, -0.16566345100000002, 0.08621508630000001, -0.020844005000000002, 0.4218721688, -0.1313360929, -0.0803977028, -0.08420914410000001, -0.2936215401, -0.5409439802, 0.11023208500000001, -0.1133798808, -0.1046365425, 0.1351595521, -0.09219256790000001, -0.1777427942, 0.6490859389, 0.1998144537, -0.33336061240000003, -0.34751030800000005, -0.0457546413, -0.249832198, -0.2536597252, 0.1000639126, -0.1995191276, 0.1181401089, 0.5963675380000001, -0.049864731700000005, 0.1467347741, -0.0990871042, 0.3086416125, -0.1841414422, -0.0781103745, -0.2250899076, 0.1375012547, -0.0771326199, -0.2050900757, -0.0105708521, 0.2444193959, -0.009613491600000001, -0.2342101038, -0.0090782624, 0.0208189934, -0.35109394790000004, -0.4591484368, 0.07632038000000001, 0.044378154, -0.1092410609, 0.28159394860000003, 0.2262270451, -0.1560208797, -0.0220651086, 0.1956783384, -0.2921711802, -0.1318259537, -0.3138202131, 0.4440630674, -0.21108327810000002, 0.1028563157, -0.0340843573, 0.4571262002, -0.19348448510000002, -0.0982783139, 0.0292771123, 0.1599796563, 0.0996838138, 0.5361878872, 0.0885947198, 0.294685185, 0.2265891731, 0.2769575715, -0.3959318995, -0.127197966, 0.5867297649000001, 0.28098699450000003, 0.7574107051000001, 0.4353474975, -0.06748149540000001, -0.1187848002, -0.0494355634, 0.0394819155, 0.0723821893, -0.1841140091, -0.0009217653000000001, 0.0907512456, -0.5171558857, 0.2176208794, -0.17336329820000002, 0.6459686756, -0.020487994000000002]",1
52,"[0.0365319178, 0.1948316544, 0.9886991382, -0.025943772900000002, -0.0918039605, -0.0585168228, 0.5183436275000001, -0.2085485756, 0.05447892100000001, 0.7959244251, -0.0523806065, -0.5006944537, 0.1751502305, -0.49852940440000004, 0.32440012690000003, 0.6913884878000001, -0.0102139134, -0.1272273213, 0.3915814757, -0.0411837958, 0.3614266217, -0.4935429096, -0.1008806899, 0.0564129315, 0.2842558324, -0.1956073493, 0.2002911866, -0.059673417400000005, 0.1263789833, -0.2200891674, -0.15093377230000002, 0.3206759393, 0.3705493212, -0.011421298600000001, 0.24927046900000002, 0.1611147672, -0.380402267, -0.29067841170000003, 0.11248592290000001, -0.18312624100000002, 0.1186278909, -0.028850190300000002, 0.7056910992000001, -0.08606600760000001, 0.1867710054, -0.0832895786, -0.1492160112, -0.6723500490000001, 0.0918079093, 0.0102579258, -0.2144536376, 0.14109294120000002, -0.2692614198, -0.0596608147, 0.7952756286, -0.0530583337, -0.3646402955, -0.47458159920000004, -0.1310091764, -0.10396021600000001, -0.5946255922, 0.0118349334, -0.4436393082, 0.2402192652, 0.5590020418, -0.2133798003, 0.0734678358, -0.2636336982, 0.2149060667, -0.2791184485, -0.0671204776, -0.2246294618, 0.1220364347, -0.0329063535, 0.0306094084, 0.036226138500000005, 0.1233284026, 0.0944119617, -0.3269451559, 0.0216073468, -0.126692906, -0.5455279350000001, -0.1999676824, -0.1303989142, 0.1429264694, 0.0054524024, 0.3766795993, -0.1495117098, -0.1491057277, -0.1745332628, 0.3780007362, -0.3591732085, -0.1493124515, -0.0133946585, 0.3258573711, -0.0412682481, 0.061272799999999995, -0.1960223168, 0.3598653972, -0.07085053620000001, -0.24684920910000002, 0.0101676574, 0.0191943534, 0.1032035872, 0.6951764226, -0.2001875043, 0.3484075963, -0.1579953134, 0.3195712864, -0.12047356370000001, -0.0487549752, 0.5158576965, 0.2294686884, 1.1127614975, 0.209164232, -0.0170472786, -0.2231938243, -0.0185891483, 0.0173908472, 0.0008543874, -0.09924761950000001, 0.0669576824, 0.08217933770000001, -0.30707329510000003, 0.34578424690000004, 0.209849596, 0.8269352317, -0.0827197134]",1
53,"[-0.008646791800000001, -0.1117455587, 0.6109518409, 0.1028297693, 0.0555615909, 0.24969212710000002, 0.5233908296, -0.1722206026, -0.056465923800000005, 0.3577069044, -0.2782560289, -0.3520068228, 0.0042816363, -0.4010058641, 0.29636311530000004, 0.6829910874, 0.055242218100000004, 0.132262513, 0.1790636331, -0.0560703799, 0.10278117660000001, -0.2845257223, -0.2829964757, 0.14485658710000002, 0.24620427190000002, -0.3834456801, 0.19861710070000002, 0.0101298559, -0.0060602445, -0.2468077987, 0.0905167907, 0.4151278436, 0.20115453, 0.0381249413, -0.0910836831, 0.0879023895, -0.2554831207, -0.0660462976, -0.0293183196, -0.0013249135, 0.2358473986, -0.1944490969, 0.5216222405000001, -0.17332318430000002, 0.1225918829, -0.1347851157, -0.3019385934, -0.5840622783, 0.0847899765, 0.0110575026, -0.15933182840000001, 0.1075745672, 0.026130076500000002, -0.0271581169, 0.5016466975, -0.0224180967, -0.21448928120000002, -0.033446569, -0.0136448182, -0.347027719, -0.3621759117, -0.025653982500000002, -0.2899037302, 0.0065905545, 0.5113292336, -0.0267583132, -0.032421026400000004, -0.063542895, 0.2713218331, 0.0458807461, 0.0496744625, -0.0429397263, 0.24303567410000002, -0.2573546767, -0.284925878, 0.1552022845, 0.2695088089, -0.0714991912, -0.33169695730000004, -0.081250757, -0.1612242162, -0.3469255865, -0.19356742500000002, -0.0652944669, 0.0908871442, -0.077383481, 0.1031143591, -0.0936808959, -0.140403986, -0.0996856168, -0.0022808015, -0.20227949320000002, -0.21890512110000002, 0.014393239300000001, 0.0831564516, -0.07792383430000001, -0.0399911031, -0.2284651399, 0.42603558300000005, -0.1233423874, -0.0943005979, 0.17067113520000002, 0.2108083665, 0.5718972683, 0.5302247405, 0.0663503408, 0.2063152641, 0.4313893318, 0.3835932314, -0.3232008219, -0.0303681679, 0.6943321228, 0.2624298036, 0.5115575194, 0.2872532606, 0.059573434300000006, -0.37612619999999997, -0.029000766600000002, 0.2112411857, 0.08721910420000001, 0.14646881820000002, 0.18931482730000002, 0.1444202662, -0.3397643864, 0.1862089932, 0.0112792477, 0.4623248279, 0.0521982051]",1
54,"[-0.17294798790000002, 0.0780500844, 0.7889009118, 0.0582751408, -0.1595742404, 0.10738952460000001, 0.5744063258000001, -0.32827883960000004, -0.2971793115, 0.2506861389, -0.3191968799, -0.3514536619, 0.0564999282, -0.4664759338, 0.17737010120000002, 0.4064357877, 0.0800852552, 0.0652975142, 0.2064788938, -0.058853723100000005, 0.194761917, -0.2561711371, -0.1901559085, 0.1141364276, -0.0038942317, -0.3138327897, 0.1041381583, -0.0002467688, 0.10979377480000001, -0.130704388, 0.0104868123, 0.18099248410000002, 0.4629065096, -0.0562625229, -0.2071260959, 0.27532655, -0.36867469550000004, -0.1047371626, -0.0521376878, -0.1466864645, 0.19741415980000002, 0.1594179869, 0.4019238949, 0.174686119, 0.0796264336, -0.0297629423, -0.1860902607, -0.46318331360000004, 0.1641595066, 0.0228240862, -0.4177454114, 0.11689359690000001, 0.0143097285, -0.1423384249, 0.5344846249, 0.1281591058, -0.4015848041, -0.27704358100000004, 0.0261988044, -0.2012689263, -0.4398692846, -0.1037139371, -0.1722832173, 0.1041481867, 0.625870645, -0.041320651800000004, 0.3106098771, 0.1405752897, 0.4541165829, 0.0681825653, 0.0551672205, -0.1004115269, 0.098848246, -0.1199014708, -0.0754379481, -0.09777131680000001, 0.214795962, -0.06633626670000001, -0.2420257181, 0.0926958621, -0.1052152216, -0.6648045778, -0.3228619099, -0.1089834794, 0.09058430790000001, 0.2080363482, 0.4924629331, -0.3022886515, -0.00047468440000000004, -0.27451083060000003, 0.21752581, -0.11526151, 0.1481641829, -0.0117198722, 0.3498083353, 0.1105518937, -0.062162824000000005, 0.06468623130000001, 0.2645906806, 0.0229175184, -0.0694450736, -0.0457593091, 0.2333330959, 0.3658089936, 0.2084712535, 0.17852480710000002, 0.039725832600000004, 0.34355279800000005, 0.48466798660000004, -0.3951245546, 0.2170767337, 0.3579080403, 0.23291139300000002, 0.7422421575, 0.38223227860000003, 0.0900601894, -0.11299011860000001, -0.09880150850000001, -0.1851352751, 0.226450175, -0.417083472, -0.0330039784, 0.0313057154, -0.4401279986, 0.2135905325, 0.265819937, 0.6950659156, -0.0358866975]",1
55,"[-0.1291892081, 0.0222751461, 0.4595983028, -0.0558125526, -0.036454048, -0.046188540800000004, 0.5745541453, -0.350658685, -0.062324874100000004, 0.2375714183, -0.1415195763, -0.29641699790000003, -0.0078087263, -0.5555471182, 0.4464796185, 0.3104546964, 0.0777456239, -0.051297783900000005, 0.2517128885, -0.0565566532, 0.5281326771, -0.4700174928, -0.1766368449, -0.1547778249, 0.0740877613, -0.0358553156, 0.2193748057, -0.015891552, 0.18880611660000002, -0.0428417325, -0.1300419867, 0.2773910761, 0.24043220280000002, -0.0726175606, -0.1511791348, 0.1864373684, -0.32419884200000004, -0.18461625280000002, 0.199726969, -0.0836225003, 0.10208121690000001, -0.1604118943, 0.6620982289, -0.00409583, 0.1243850291, -0.14368584750000002, -0.2707634568, -0.5241215229, 0.021342126700000002, -0.0511015058, -0.2783255577, 0.0353327878, -0.0676793084, -0.20823179190000002, 0.8662915826, -0.114693895, -0.1921171844, -0.30090612170000003, -0.1106112227, -0.21790809930000002, -0.457762897, -0.08861652760000001, -0.23794731500000002, -0.0044094063, 0.5787295103, -0.0936187431, 0.2217828333, -0.12207122890000001, 0.4003704786, -0.16390338540000002, 0.021543908900000002, -0.10428652170000001, 0.0753398016, -0.0753230304, -0.0357483961, -0.2361197472, 0.3547196984, 0.025498056800000002, -0.2522418201, 0.15683630110000002, -0.035089314, -0.2712486684, -0.2293580472, -0.0005539861, -0.0768007934, -0.1192550659, 0.3489630818, 0.13652911780000002, -0.10665611920000001, 0.0143580753, 0.2939673364, -0.443428278, -0.0808370337, -0.15244318540000001, 0.24447964130000002, -0.0225878488, -0.1216201782, 0.007101316000000001, 0.326133579, 0.009955212500000001, -0.14451466500000001, -0.037437126, 0.0726961717, 0.133327961, 0.41544985770000004, -0.0707969069, 0.0785971433, 0.17059229310000001, 0.33035835620000004, -0.2476920336, -0.2531566918, 0.34759858250000003, 0.3471027017, 0.4117944837, 0.4632482529, -0.0378757939, -0.024580158300000002, -0.2089158297, -0.047539837700000004, 0.09462330490000001, 0.015087045700000001, -0.1166090444, 0.0827458352, -0.5586806536, 0.0540377572, -0.1723469496, 0.5642753243, -0.0900729895]",0
56,"[-0.2394298017, -0.1653636694, 0.23847337070000002, 0.0637315214, 0.0442210436, -0.11553423850000001, 0.256262511, -0.3037343323, -0.23500017820000002, 0.3104900122, -0.013657711400000001, 0.0738946348, 0.0536732003, -0.3732756376, 0.20391497020000002, 0.3222852349, -0.0541655757, 0.1432231665, 0.1137404144, 0.0335150845, 0.2337848693, -0.151740849, -0.11156262460000001, -0.22007551790000002, -0.19435653090000002, -0.3193872571, 0.0870232806, -0.1294917762, 0.2451096177, -0.1280796677, 0.0333581306, 0.15834210810000002, 0.1470280141, 0.0666600913, -0.0371599607, -0.0080972454, 0.06857921930000001, -0.0257583521, 0.2647005618, 0.0885991156, -0.0652640089, 0.0046224431, 0.5097699761, -0.0310850851, 0.0082652643, -0.36414456370000003, -0.2833847404, -0.5705047846, 0.0707052425, 0.09484145050000001, -0.1980141401, -0.0035690968, -0.0323363096, -0.029623, 0.2504149377, -0.1744717211, 0.0959919095, -0.23534812030000002, 0.08421826360000001, -0.2508102357, -0.2846744657, -0.049570024000000004, -0.043752029500000005, 0.0287992992, 0.3587861657, 0.0378548615, 0.09245871010000001, -0.0125578679, 0.2833050787, -0.1588989049, 0.0322524197, -0.0350255035, -0.0368197039, -0.0635623857, 0.11318823700000001, -0.25633502010000003, 0.3290319443, 0.0743312314, -0.054850500100000005, 0.1335662156, -0.0040261475000000005, -0.0966733843, -0.3181075156, 0.170560956, 0.0571133494, -0.0242065303, 0.2094982862, -0.0420824587, -0.2865048945, -0.0057706973000000005, 0.1044209301, -0.35185307260000004, 0.1605944932, 0.1822307259, 0.23212121430000002, -0.0771259665, 0.0097970339, -0.07484391330000001, 0.5865556598, -0.0646610558, -0.2453752011, -0.033724360200000005, 0.2887307405, 0.3891652226, 0.3589479327, 0.0193017945, 0.0161310472, 0.28311324120000003, 0.214100644, -0.0923088938, -0.0557717904, 0.4023358524, 0.4015339315, 0.3320716023, 0.3623696864, 0.0369921811, 0.040900349600000004, 0.0655613244, -0.0904676393, 0.2668829858, 0.09132069350000001, -0.046176437300000005, -0.08073590700000001, -0.3614487946, 0.0344723836, -0.0965385139, 0.14565829930000002, -0.193440631]",0
